job_name,company_tag,city,salary_avg_annual_wy,skills,experience,education,main_skill_categories,skills_cleaned,skills_list
资深后端架构师,互联网,上海市,112.5,C/C++;IM 消息后端系统开发;Rust 语言;高并发系统的架构设计;海外支付,10年以上,本科,后端开发;其他;架构设计,c/c++;im 消息后端系统开发;rust 语言;高并发系统的架构设计;海外支付,"['c/c++', 'im 消息后端系统开发', 'rust 语言', '高并发系统的架构设计', '海外支付']"
后端开发工程师,房地产开发经营,上海市,24.0,Java;Python;Spring;MyBatis;SpringCloud;Nginx;MongoDB;HBase;Spark,3-5年,本科,后端开发;前端开发;数据库,java;python;spring;mybatis;springcloud;nginx;mongodb;hbase;spark,"['java', 'python', 'spring', 'mybatis', 'springcloud', 'nginx', 'mongodb', 'hbase', 'spark']"
java后端开发工程师,互联网,上海市,31.5,Java;MySQL;Hadoop;MyBatis,1-3年,本科,前端开发;数据库;大数据,java;mysql;hadoop;mybatis,"['java', 'mysql', 'hadoop', 'mybatis']"
java后端（金融正编）,互联网,上海市,32.0,Java;SpringCloud;MySQL;Spring,3-5年,本科,后端开发;前端开发;数据库,java;springcloud;mysql;spring,"['java', 'springcloud', 'mysql', 'spring']"
后端开发工程,企业服务,上海市,10.8,C++;C#;Spring;Nginx;SpringCloud,1-3年,本科,后端开发,c++;c#;spring;nginx;springcloud,"['c++', 'c#', 'spring', 'nginx', 'springcloud']"
后端开发工程师,计算机软件,上海市,28.8,Java;SpringCloud;MySQL;Redis,3-5年,本科,数据库;前端开发;后端开发,java;springcloud;mysql;redis,"['java', 'springcloud', 'mysql', 'redis']"
高级后端工程师,计算机软件,上海市,18.6,Java;Tomcat;PostgreSQL;SpringCloud;MySQL;Spring,5-10年,本科,后端开发;数据库;前端开发,java;tomcat;postgresql;springcloud;mysql;spring,"['java', 'tomcat', 'postgresql', 'springcloud', 'mysql', 'spring']"
资深后端开发工程师,互联网,上海市,78.75,Java;C++;Spring;SpringCloud;MongoDB;MySQL,经验不限,硕士,后端开发;前端开发;数据库,java;c++;spring;springcloud;mongodb;mysql,"['java', 'c++', 'spring', 'springcloud', 'mongodb', 'mysql']"
后端专家/负责人,互联网,上海市,90.0,Java;Golang;SpringCloud;MySQL,5-10年,本科,后端开发;前端开发;数据库,java;golang;springcloud;mysql,"['java', 'golang', 'springcloud', 'mysql']"
后端开发工程师,人工智能,上海市,36.0,Java;PostgreSQL;SpringCloud,3-5年,本科,前端开发;数据库;后端开发,java;postgresql;springcloud,"['java', 'postgresql', 'springcloud']"
后端开发,计算机服务,上海市,25.2,Java;SpringCloud;Kafka;Oracle;Redis,3-5年,本科,数据库;前端开发;后端开发,java;springcloud;kafka;oracle;redis,"['java', 'springcloud', 'kafka', 'oracle', 'redis']"
增长后端开发专家,电子商务,上海市,96.0,Java;Golang,5-10年,本科,前端开发;后端开发,java;golang,"['java', 'golang']"
中级后端Java开发工程师,大数据,上海市,21.0,Java;SpringCloud;Dubbo;MySQL;PostgreSQL;Redis,3-5年,本科,数据库;前端开发;后端开发,java;springcloud;dubbo;mysql;postgresql;redis,"['java', 'springcloud', 'dubbo', 'mysql', 'postgresql', 'redis']"
芯片后端设计经理,电子/半导体/集成电路,上海市,68.25,C/C++,5-10年,本科,后端开发,c/c++,['c/c++']
后端java开发工程师,医疗健康,上海市,19.6,Java;Python;Spring;SpringCloud;Hibernate;MySQL,1-3年,本科,后端开发;前端开发;数据库,java;python;spring;springcloud;hibernate;mysql,"['java', 'python', 'spring', 'springcloud', 'hibernate', 'mysql']"
后端开发工程师,证券/期货,上海市,42.0,Java;Python;Spring;SpringCloud;MySQL;Oracle,3-5年,硕士,后端开发;数据库;前端开发,java;python;spring;springcloud;mysql;oracle,"['java', 'python', 'spring', 'springcloud', 'mysql', 'oracle']"
高级java后端开发工程师,银行,上海市,39.0,Java;SpringCloud;Oracle;MySQL;Linux,3-5年,本科,数据库;前端开发;后端开发,java;springcloud;oracle;mysql;linux,"['java', 'springcloud', 'oracle', 'mysql', 'linux']"
java后端开发工程师,通用设备,上海市,39.0,Java;SpringCloud;MySQL;Redis,3-5年,本科,数据库;前端开发;后端开发,java;springcloud;mysql;redis,"['java', 'springcloud', 'mysql', 'redis']"
后端工程师,电子商务,上海市,19.8,Java;Spring;SpringCloud,3-5年,本科,后端开发;前端开发,java;spring;springcloud,"['java', 'spring', 'springcloud']"
后端开发工程师,互联网,上海市,42.0,Java;C++;Golang;Python;Spring;JVM;MySQL;Redis;Spark;Hive,3-5年,本科,后端开发;数据库;前端开发,java;c++;golang;python;spring;jvm;mysql;redis;spark;hive,"['java', 'c++', 'golang', 'python', 'spring', 'jvm', 'mysql', 'redis', 'spark', 'hive']"
资深后端开发工程师,家具/家居,上海市,22.8,Java;Python;C#;JVM;SpringCloud;Spring;Hadoop;MongoDB,5-10年,大专,后端开发;前端开发;其他,java;python;c#;jvm;springcloud;spring;hadoop;mongodb,"['java', 'python', 'c#', 'jvm', 'springcloud', 'spring', 'hadoop', 'mongodb']"
后端开发工程师,计算机软件,上海市,18.6,企业级应用开发;MySQL;多线程;消息队列;SpringBoot;SQL Server,5-10年,本科,其他;数据库;后端开发,企业级应用开发;mysql;多线程;消息队列;springboot;sql server,"['企业级应用开发', 'mysql', '多线程', '消息队列', 'springboot', 'sql server']"
高级前端开发,计算机服务,上海市,36.0,React;native,3-5年,本科,前端开发;移动开发,react;native,"['react', 'native']"
前端架构,计算机软件,上海市,24.0,车联网,10年以上,大专,其他,车联网,['车联网']
前端实习生,生物/制药,上海市,6.0,JavaScript;HTML5;CSS;React,经验不限,大专,前端开发,javascript;html5;css;react,"['javascript', 'html5', 'css', 'react']"
前端开发,电子商务,上海市,58.5,JavaScript;React;HTML5;Vue;CSS;Frontend,3-5年,本科,前端开发;其他,javascript;react;html5;vue;css;frontend,"['javascript', 'react', 'html5', 'vue', 'css', 'frontend']"
前端react开发工程师,互联网金融,上海市,45.5,React;JavaScript;CSS;交易所;货币,3-5年,大专,前端开发;其他,react;javascript;css;交易所;货币,"['react', 'javascript', 'css', '交易所', '货币']"
资深前端,计算机软件,上海市,25.2,Vue;管理;React,5-10年,本科,前端开发;数据库,vue;管理;react,"['vue', '管理', 'react']"
前端vue开发,企业服务,上海市,16.8,JavaScript;Vue;Node.js;Webpack,3-5年,本科,前端开发,javascript;vue;node.js;webpack,"['javascript', 'vue', 'node.js', 'webpack']"
高级前端开发,其他行业,上海市,43.4,JavaScript;Vue;Node.js,5-10年,大专,前端开发,javascript;vue;node.js,"['javascript', 'vue', 'node.js']"
前端开发工程师,计算机软件,上海市,15.6,Vue;小程序;H5,5-10年,大专,前端开发,vue;小程序;h5,"['vue', '小程序', 'h5']"
前端开发,计算机软件,上海市,20.15,Vue;Node.js,3-5年,本科,前端开发,vue;node.js,"['vue', 'node.js']"
前端开发工程师,计算机软件,上海市,14.4,,3-5年,本科,,,['']
初级前端工程师,游戏,上海市,19.2,,1-3年,本科,,,['']
前端开发工程师,光伏,上海市,6.6,中专/中技;JavaScript,经验不限,不限,其他;前端开发,中专/中技;javascript,"['中专/中技', 'javascript']"
web前端开发,计算机软件,上海市,19.2,Vue;JavaScript;HTML5,5-10年,大专,前端开发,vue;javascript;html5,"['vue', 'javascript', 'html5']"
前端开发（包三餐）,移动互联网,上海市,20.4,Vue;React,1-3年,大专,前端开发,vue;react,"['vue', 'react']"
前端开发工程师,生活服务(O2O),上海市,16.2,Java;HTML5;CSS;Node.js,3-5年,本科,前端开发,java;html5;css;node.js,"['java', 'html5', 'css', 'node.js']"
高级前端开发,互联网,上海市,35.25,,经验不限,本科,,,['']
前端,互联网,上海市,27.0,,1-3年,本科,,,['']
前端开发工程师,储能,上海市,56.25,JavaScript;HTML5;React,经验不限,不限,前端开发,javascript;html5;react,"['javascript', 'html5', 'react']"
高级前端开发,互联网,上海市,15.6,Vue;React;Webpack;金融;TS;贷后,5-10年,大专,前端开发;其他,vue;react;webpack;金融;ts;贷后,"['vue', 'react', 'webpack', '金融', 'ts', '贷后']"
前端开发工程师,计算机软件,上海市,16.8,Vue;JavaScript,3-5年,本科,前端开发,vue;javascript,"['vue', 'javascript']"
前端,计算机软件,上海市,18.6,JavaScript;HTML5;Vue;Node.js;React,3-5年,本科,前端开发,javascript;html5;vue;node.js;react,"['javascript', 'html5', 'vue', 'node.js', 'react']"
前端开发,人工智能,上海市,64.0,,经验不限,本科,,,['']
前端开发,电子商务,上海市,45.0,JavaScript,1-3年,本科,前端开发,javascript,['javascript']
react前端开发工程师,互联网,上海市,18.6,JavaScript;to c;to b;React,3-5年,本科,前端开发;其他,javascript;to c;to b;react,"['javascript', 'to c', 'to b', 'react']"
前端开发工程师,互联网金融,上海市,23.4,Vue,1-3年,本科,前端开发,vue,['vue']
web前端开发,通信/网络设备,上海市,19.8,JavaScript;React,5-10年,本科,前端开发,javascript;react,"['javascript', 'react']"
前端开发工程师,计算机软件,上海市,13.2,Vue;H5,3-5年,大专,前端开发,vue;h5,"['vue', 'h5']"
web前端,电子商务,上海市,8.4,CSS;JavaScript;Web前端开发,1-3年,大专,前端开发,css;javascript;web前端开发,"['css', 'javascript', 'web前端开发']"
Web前端工程师,计算机软件,上海市,17.4,Web端;移动端;TailwindCSS;Vue;小程序;React,5-10年,本科,前端开发;其他,web端;移动端;tailwindcss;vue;小程序;react,"['web端', '移动端', 'tailwindcss', 'vue', '小程序', 'react']"
高级前端开发工程师,基金,上海市,117.0,HTML5;CSS;JavaScript;React;ECharts,3-5年,本科,前端开发;其他,html5;css;javascript;react;echarts,"['html5', 'css', 'javascript', 'react', 'echarts']"
web前端开发,互联网,上海市,16.25,JavaScript,3-5年,本科,前端开发,javascript,['javascript']
游戏高级前端开发,游戏,上海市,10.2,,3-5年,不限,,,['']
前端 鸿蒙 上海,计算机软件,上海市,19.8,,5-10年,大专,,,['']
HTML前端工程师,通信/网络设备,上海市,15.75,ECharts;前端开发;JavaScript;HTML5;Node.js;CSS3,3-5年,本科,前端开发;其他,echarts;前端开发;javascript;html5;node.js;css3,"['echarts', '前端开发', 'javascript', 'html5', 'node.js', 'css3']"
web前端高级工程师,计算机软件,上海市,19.8,CSS;HTML5;Vue,5-10年,本科,前端开发,css;html5;vue,"['css', 'html5', 'vue']"
前端工程师（react）,计算机软件,上海市,16.8,React,3-5年,本科,前端开发,react,['react']
前端【上海 金融】,计算机软件,上海市,24.0,Vue;react;pc端开发,1-3年,本科,前端开发;其他,vue;react;pc端开发,"['vue', 'react', 'pc端开发']"
前端开发工程师,电子商务,上海市,22.8,HTML5;JavaScript;CSS;Webpack;Vue;协助测试,3-5年,本科,前端开发;测试,html5;javascript;css;webpack;vue;协助测试,"['html5', 'javascript', 'css', 'webpack', 'vue', '协助测试']"
前端开发工程师,计算机软件,上海市,19.2,,5-10年,本科,,,['']
中级前端工程师,计算机软件,上海市,16.8,React,3-5年,大专,前端开发,react,['react']
前端开发工程师,计算机软件,上海市,14.4,React,3-5年,本科,前端开发,react,['react']
资深前端开发工程师,计算机软件,上海市,25.8,,10年以上,本科,,,['']
前端,计算机软件,上海市,16.2,pad;银行柜面;柜面,5-10年,大专,其他,pad;银行柜面;柜面,"['pad', '银行柜面', '柜面']"
前端开发,基金,上海市,36.6,CSS;Vue;React;HTML5,3-5年,本科,前端开发,css;vue;react;html5,"['css', 'vue', 'react', 'html5']"
前端开发工程师,计算机软件,上海市,15.0,,3-5年,大专,,,['']
前端WEB开发,互联网,上海市,11.4,中专/中技;前端开发;Vue.js;CSS;HTML5;Vue;HTML,1-3年,不限,前端开发;其他,中专/中技;前端开发;vue.js;css;html5;vue;html,"['中专/中技', '前端开发', 'vue.js', 'css', 'html5', 'vue', 'html']"
前端开发工程师,计算机软件,上海市,31.5,HTML5;npm;nestjs;React;低代码;monorepo,3-5年,本科,前端开发;其他,html5;npm;nestjs;react;低代码;monorepo,"['html5', 'npm', 'nestjs', 'react', '低代码', 'monorepo']"
中级前端工程师,人工智能,上海市,29.9,React,3-5年,本科,前端开发,react,['react']
前端开发工程师,公路物流,上海市,27.0,React;Vue,3-5年,本科,前端开发,react;vue,"['react', 'vue']"
高级前端开发,计算机软件,上海市,33.0,,3-5年,本科,,,['']
前端开发工程师,计算机软件,上海市,24.0,前端开发工程师;Vue;HTML5;高级前端,5-10年,大专,前端开发,前端开发工程师;vue;html5;高级前端,"['前端开发工程师', 'vue', 'html5', '高级前端']"
前端开发工程师,人工智能,上海市,36.0,,3-5年,本科,,,['']
前端开发,计算机软件,上海市,19.2,HTML5;React,3-5年,本科,前端开发,html5;react,"['html5', 'react']"
前端,互联网,上海市,27.0,,3-5年,本科,,,['']
前端开发工程师,人工智能,上海市,82.5,JavaScript;HTML5,经验不限,本科,前端开发,javascript;html5,"['javascript', 'html5']"
vue前端,计算机服务,上海市,13.8,微信小程序,1-3年,本科,前端开发,微信小程序,['微信小程序']
前端开发工程师,互联网,上海市,12.6,前端开发,1-3年,本科,前端开发,前端开发,['前端开发']
web前端,物联网,上海市,21.0,ECharts;React;Angular,10年以上,本科,前端开发;其他,echarts;react;angular,"['echarts', 'react', 'angular']"
前端开发工程师,汽车研发/制造,上海市,18.0,,5-10年,大专,,,['']
前端工程师/专家,互联网,上海市,67.5,,5-10年,本科,,,['']
前端,计算机软件,上海市,14.4,,5-10年,本科,,,['']
前端开发,互联网,上海市,39.0,JavaScript;Node.js,3-5年,本科,前端开发,javascript;node.js,"['javascript', 'node.js']"
前端开发工程师,互联网,上海市,10.2,CSS;JavaScript;HTML5;Vue,1-3年,本科,前端开发,css;javascript;html5;vue,"['css', 'javascript', 'html5', 'vue']"
前端工程师,企业服务,上海市,16.25,,5-10年,大专,,,['']
前端开发,计算机软件,上海市,18.6,Vue;React,经验不限,本科,前端开发,vue;react,"['vue', 'react']"
web前端高级工程师,文化艺术/娱乐,上海市,29.25,JavaScript;Vue;Python,5-10年,本科,前端开发;后端开发,javascript;vue;python,"['javascript', 'vue', 'python']"
前端工程师,互联网,上海市,20.4,HTML5,3-5年,大专,前端开发,html5,['html5']
高级前端开发（VUE）,互联网,上海市,29.9,Vue;JS原生,5-10年,本科,前端开发;其他,vue;js原生,"['vue', 'js原生']"
资深前端开发工程师,人工智能,上海市,21.0,,5-10年,本科,,,['']
前端开发（react）,计算机软件,上海市,17.4,JavaScript;React;CSS;HTML5,5-10年,本科,前端开发,javascript;react;css;html5,"['javascript', 'react', 'css', 'html5']"
前端工程师,计算机软件,上海市,10.2,,3-5年,大专,,,['']
it前端工程师,咨询,上海市,16.8,TypeScript;React;Angular,3-5年,本科,前端开发,typescript;react;angular,"['typescript', 'react', 'angular']"
前端开发工程师,互联网,上海市,10.2,JavaScript;HTML5;Python;Vue;ECharts;Web端;HTML;JQuery;SQL,1-3年,大专,前端开发;其他;后端开发,javascript;html5;python;vue;echarts;web端;html;jquery;sql,"['javascript', 'html5', 'python', 'vue', 'echarts', 'web端', 'html', 'jquery', 'sql']"
前端开发工程师,通信/网络设备,上海市,16.2,HTML5;JavaScript;CSS;Vue;Webpack,3-5年,本科,前端开发,html5;javascript;css;vue;webpack,"['html5', 'javascript', 'css', 'vue', 'webpack']"
前端工程师,互联网,上海市,48.0,JavaScript,经验不限,本科,前端开发,javascript,['javascript']
web前端工程师,计算机软件,上海市,7.8,CSS;JavaScript;Vue,1-3年,大专,前端开发,css;javascript;vue,"['css', 'javascript', 'vue']"
前端技术总监,互联网,上海市,123.75,,5-10年,本科,,,['']
初级前端开发,计算机服务,上海市,12.6,JavaScript;Vue,经验不限,本科,前端开发,javascript;vue,"['javascript', 'vue']"
前端开发工程师,食品/饮料/烟酒,上海市,18.85,前端开发工程师;CSS;JavaScript;HTML5;Vue,经验不限,本科,前端开发,前端开发工程师;css;javascript;html5;vue,"['前端开发工程师', 'css', 'javascript', 'html5', 'vue']"
前端开发,医疗健康,上海市,33.0,React;HTML5;JavaScript,10年以上,大专,前端开发,react;html5;javascript,"['react', 'html5', 'javascript']"
前端专家,移动互联网,上海市,67.5,HTML5,5-10年,本科,前端开发,html5,['html5']
前端工程师,计算机软件,上海市,16.2,车机项目,3-5年,本科,其他,车机项目,['车机项目']
前端开发工程师,食品/饮料/烟酒,上海市,22.4,Vue;uniapp,5-10年,本科,前端开发;其他,vue;uniapp,"['vue', 'uniapp']"
前端开发工程师,计算机软件,上海市,25.2,Angular;Vue;大型前端项目,3-5年,本科,前端开发,angular;vue;大型前端项目,"['angular', 'vue', '大型前端项目']"
