job_name,company_tag,city,salary_avg_annual_wy,skills,experience,education,main_skill_categories,skills_cleaned,skills_list,skill_single
数据分析经理,互联网,上海市,120.0,SQL;Python;产品分析;商户分析,5-10年,硕士,其他;数据库;后端开发,sql;python;产品分析;商户分析,python,python
数据分析经理,互联网,上海市,120.0,SQL;Python;产品分析;商户分析,5-10年,硕士,其他;数据库;后端开发,sql;python;产品分析;商户分析,产品分析,产品分析
数据分析经理,互联网,上海市,120.0,SQL;Python;产品分析;商户分析,5-10年,硕士,其他;数据库;后端开发,sql;python;产品分析;商户分析,商户分析,商户分析
数据分析师(A96535),游戏,上海市,32.0,游戏;数据分析,1-3年,本科,游戏开发;大数据,游戏;数据分析,游戏,游戏
数据分析师(A96535),游戏,上海市,32.0,游戏;数据分析,1-3年,本科,游戏开发;大数据,游戏;数据分析,数据分析,数据分析
数据分析师,计算机软件,上海市,19.2,Ptyhon\R;具备统计分析基础;SQL,5-10年,本科,其他;数据库,ptyhon\r;具备统计分析基础;sql,ptyhon\r,ptyhon\r
数据分析师,计算机软件,上海市,19.2,Ptyhon\R;具备统计分析基础;SQL,5-10年,本科,其他;数据库,ptyhon\r;具备统计分析基础;sql,具备统计分析基础,具备统计分析基础
数据分析师,计算机软件,上海市,19.2,Ptyhon\R;具备统计分析基础;SQL,5-10年,本科,其他;数据库,ptyhon\r;具备统计分析基础;sql,sql,sql
数据分析,互联网,上海市,80.0,Hive;SQL;Python,经验不限,不限,数据库;后端开发,hive;sql;python,hive,hive
数据分析,互联网,上海市,80.0,Hive;SQL;Python,经验不限,不限,数据库;后端开发,hive;sql;python,sql,sql
数据分析,互联网,上海市,80.0,Hive;SQL;Python,经验不限,不限,数据库;后端开发,hive;sql;python,python,python
数据分析师（金融）,通信/网络设备,上海市,33.0,互联网金融;消费分期;信用支付,3-5年,本科,其他,互联网金融;消费分期;信用支付,互联网金融,互联网金融
数据分析师（金融）,通信/网络设备,上海市,33.0,互联网金融;消费分期;信用支付,3-5年,本科,其他,互联网金融;消费分期;信用支付,消费分期,消费分期
数据分析师（金融）,通信/网络设备,上海市,33.0,互联网金融;消费分期;信用支付,3-5年,本科,其他,互联网金融;消费分期;信用支付,信用支付,信用支付
高级数据分析师,人工智能,上海市,63.0,SQL;Python,3-5年,本科,数据库;后端开发,sql;python,sql,sql
高级数据分析师,人工智能,上海市,63.0,SQL;Python,3-5年,本科,数据库;后端开发,sql;python,python,python
数据分析师,互联网,上海市,30.0,SAS,3-5年,本科,前端开发,sas,sas,sas
搜推数据分析师,互联网,上海市,52.0,SQL,3-5年,本科,数据库,sql,sql,sql
数据分析师（金融行业）,移动互联网,上海市,31.5,SQL;Python,3-5年,本科,数据库;后端开发,sql;python,sql,sql
数据分析师（金融行业）,移动互联网,上海市,31.5,SQL;Python,3-5年,本科,数据库;后端开发,sql;python,python,python
数据分析师,通信/网络设备,上海市,21.0,贷后,1-3年,本科,其他,贷后,贷后,贷后
数据分析师（贷后）,互联网,上海市,42.0,SQL;Python,3-5年,本科,数据库;后端开发,sql;python,sql,sql
数据分析师（贷后）,互联网,上海市,42.0,SQL;Python,3-5年,本科,数据库;后端开发,sql;python,python,python
数据分析师,计算机软件,上海市,11.4,Azure;Excel;Power BI;SQL,1-3年,本科,其他;运维/DevOps;数据库,azure;excel;power bi;sql,azure,azure
数据分析师,计算机软件,上海市,11.4,Azure;Excel;Power BI;SQL,1-3年,本科,其他;运维/DevOps;数据库,azure;excel;power bi;sql,excel,excel
数据分析师,计算机软件,上海市,11.4,Azure;Excel;Power BI;SQL,1-3年,本科,其他;运维/DevOps;数据库,azure;excel;power bi;sql,power bi,power bi
数据分析师,计算机软件,上海市,11.4,Azure;Excel;Power BI;SQL,1-3年,本科,其他;运维/DevOps;数据库,azure;excel;power bi;sql,sql,sql
数据分析师,汽车后市场,上海市,26.25,Tableau,3-5年,本科,大数据,tableau,tableau,tableau
中级数据分析师,计算机软件,上海市,33.8,Hive;abtest;Hadoop;Tableau;MATLAB;SQL,1-3年,本科,数据库;其他;大数据,hive;abtest;hadoop;tableau;matlab;sql,hive,hive
中级数据分析师,计算机软件,上海市,33.8,Hive;abtest;Hadoop;Tableau;MATLAB;SQL,1-3年,本科,数据库;其他;大数据,hive;abtest;hadoop;tableau;matlab;sql,abtest,abtest
中级数据分析师,计算机软件,上海市,33.8,Hive;abtest;Hadoop;Tableau;MATLAB;SQL,1-3年,本科,数据库;其他;大数据,hive;abtest;hadoop;tableau;matlab;sql,hadoop,hadoop
中级数据分析师,计算机软件,上海市,33.8,Hive;abtest;Hadoop;Tableau;MATLAB;SQL,1-3年,本科,数据库;其他;大数据,hive;abtest;hadoop;tableau;matlab;sql,tableau,tableau
中级数据分析师,计算机软件,上海市,33.8,Hive;abtest;Hadoop;Tableau;MATLAB;SQL,1-3年,本科,数据库;其他;大数据,hive;abtest;hadoop;tableau;matlab;sql,matlab,matlab
中级数据分析师,计算机软件,上海市,33.8,Hive;abtest;Hadoop;Tableau;MATLAB;SQL,1-3年,本科,数据库;其他;大数据,hive;abtest;hadoop;tableau;matlab;sql,sql,sql
数据分析师（埋点）,计算机服务,上海市,33.6,SQL;英文流利;数据采集;埋点设计;消费者行为洞察,5-10年,本科,其他;数据库,sql;英文流利;数据采集;埋点设计;消费者行为洞察,sql,sql
数据分析师（埋点）,计算机服务,上海市,33.6,SQL;英文流利;数据采集;埋点设计;消费者行为洞察,5-10年,本科,其他;数据库,sql;英文流利;数据采集;埋点设计;消费者行为洞察,英文流利,英文流利
数据分析师（埋点）,计算机服务,上海市,33.6,SQL;英文流利;数据采集;埋点设计;消费者行为洞察,5-10年,本科,其他;数据库,sql;英文流利;数据采集;埋点设计;消费者行为洞察,数据采集,数据采集
数据分析师（埋点）,计算机服务,上海市,33.6,SQL;英文流利;数据采集;埋点设计;消费者行为洞察,5-10年,本科,其他;数据库,sql;英文流利;数据采集;埋点设计;消费者行为洞察,埋点设计,埋点设计
数据分析师（埋点）,计算机服务,上海市,33.6,SQL;英文流利;数据采集;埋点设计;消费者行为洞察,5-10年,本科,其他;数据库,sql;英文流利;数据采集;埋点设计;消费者行为洞察,消费者行为洞察,消费者行为洞察
数据分析师（上海电力行业）,大数据,上海市,24.0,分析报告;电力;营销,3-5年,本科,其他,分析报告;电力;营销,分析报告,分析报告
数据分析师（上海电力行业）,大数据,上海市,24.0,分析报告;电力;营销,3-5年,本科,其他,分析报告;电力;营销,电力,电力
数据分析师（上海电力行业）,大数据,上海市,24.0,分析报告;电力;营销,3-5年,本科,其他,分析报告;电力;营销,营销,营销
数据分析师,互联网,上海市,19.2,Python;SQL,1-3年,本科,后端开发;数据库,python;sql,python,python
数据分析师,互联网,上海市,19.2,Python;SQL,1-3年,本科,后端开发;数据库,python;sql,sql,sql
数据分析师（直播侧）,互联网,上海市,52.5,SQL;Python,3-5年,本科,数据库;后端开发,sql;python,sql,sql
数据分析师（直播侧）,互联网,上海市,52.5,SQL;Python,3-5年,本科,数据库;后端开发,sql;python,python,python
数据分析,计算机软件,上海市,26.6,Python,经验不限,本科,后端开发,python,python,python
数据分析师,电子商务,上海市,32.9,SQL;Python;Tableau,3-5年,本科,数据库;后端开发;大数据,sql;python;tableau,sql,sql
数据分析师,电子商务,上海市,32.9,SQL;Python;Tableau,3-5年,本科,数据库;后端开发;大数据,sql;python;tableau,python,python
数据分析师,电子商务,上海市,32.9,SQL;Python;Tableau,3-5年,本科,数据库;后端开发;大数据,sql;python;tableau,tableau,tableau
数据分析师,电子商务,上海市,13.8,Power BI;SQL;Python,1-3年,本科,其他;数据库;后端开发,power bi;sql;python,power bi,power bi
数据分析师,电子商务,上海市,13.8,Power BI;SQL;Python,1-3年,本科,其他;数据库;后端开发,power bi;sql;python,sql,sql
数据分析师,电子商务,上海市,13.8,Power BI;SQL;Python,1-3年,本科,其他;数据库;后端开发,power bi;sql;python,python,python
数据分析师-POI智能化（P6-8）一线头部大厂,互联网,上海市,104.0,SQL;POI智能化,3-5年,本科,数据库;其他,sql;poi智能化,sql,sql
数据分析师-POI智能化（P6-8）一线头部大厂,互联网,上海市,104.0,SQL;POI智能化,3-5年,本科,数据库;其他,sql;poi智能化,poi智能化,poi智能化
高级/资深数据分析师,互联网,上海市,67.5,SQL,5-10年,本科,数据库,sql,sql,sql
数据分析师助理,大数据,上海市,12.0,商业分析;数据挖掘;Excel;SQL Server;MySQL,1-3年,本科,其他;数据库;大数据,商业分析;数据挖掘;excel;sql server;mysql,商业分析,商业分析
数据分析师助理,大数据,上海市,12.0,商业分析;数据挖掘;Excel;SQL Server;MySQL,1-3年,本科,其他;数据库;大数据,商业分析;数据挖掘;excel;sql server;mysql,数据挖掘,数据挖掘
数据分析师助理,大数据,上海市,12.0,商业分析;数据挖掘;Excel;SQL Server;MySQL,1-3年,本科,其他;数据库;大数据,商业分析;数据挖掘;excel;sql server;mysql,excel,excel
数据分析师助理,大数据,上海市,12.0,商业分析;数据挖掘;Excel;SQL Server;MySQL,1-3年,本科,其他;数据库;大数据,商业分析;数据挖掘;excel;sql server;mysql,sql server,sql server
数据分析师助理,大数据,上海市,12.0,商业分析;数据挖掘;Excel;SQL Server;MySQL,1-3年,本科,其他;数据库;大数据,商业分析;数据挖掘;excel;sql server;mysql,mysql,mysql
数据分析师-,互联网,上海市,45.0,SQL;Python;Excel,5-10年,本科,数据库;后端开发;其他,sql;python;excel,sql,sql
数据分析师-,互联网,上海市,45.0,SQL;Python;Excel,5-10年,本科,数据库;后端开发;其他,sql;python;excel,python,python
数据分析师-,互联网,上海市,45.0,SQL;Python;Excel,5-10年,本科,数据库;后端开发;其他,sql;python;excel,excel,excel
数据分析师/专家（P7）,电子商务,上海市,80.0,SQL;Python;社区,5-10年,本科,数据库;后端开发;其他,sql;python;社区,sql,sql
数据分析师/专家（P7）,电子商务,上海市,80.0,SQL;Python;社区,5-10年,本科,数据库;后端开发;其他,sql;python;社区,python,python
数据分析师/专家（P7）,电子商务,上海市,80.0,SQL;Python;社区,5-10年,本科,数据库;后端开发;其他,sql;python;社区,社区,社区
数据分析师(A137570),游戏,上海市,12.6,Python;SQL,经验不限,本科,后端开发;数据库,python;sql,python,python
数据分析师(A137570),游戏,上海市,12.6,Python;SQL,经验不限,本科,后端开发;数据库,python;sql,sql,sql
新媒体数据分析师,广告营销,上海市,7.2,Excel;Power BI;Python,经验不限,大专,其他;后端开发,excel;power bi;python,excel,excel
新媒体数据分析师,广告营销,上海市,7.2,Excel;Power BI;Python,经验不限,大专,其他;后端开发,excel;power bi;python,power bi,power bi
新媒体数据分析师,广告营销,上海市,7.2,Excel;Power BI;Python,经验不限,大专,其他;后端开发,excel;power bi;python,python,python
数据分析师（跨境电商双休）,电子商务,上海市,13.2,SQL;Python;Power BI;Tableau,1-3年,本科,数据库;后端开发;其他,sql;python;power bi;tableau,sql,sql
数据分析师（跨境电商双休）,电子商务,上海市,13.2,SQL;Python;Power BI;Tableau,1-3年,本科,数据库;后端开发;其他,sql;python;power bi;tableau,python,python
数据分析师（跨境电商双休）,电子商务,上海市,13.2,SQL;Python;Power BI;Tableau,1-3年,本科,数据库;后端开发;其他,sql;python;power bi;tableau,power bi,power bi
数据分析师（跨境电商双休）,电子商务,上海市,13.2,SQL;Python;Power BI;Tableau,1-3年,本科,数据库;后端开发;其他,sql;python;power bi;tableau,tableau,tableau
数据分析师 (XBK),电子商务,上海市,16.2,零售;外卖;O2O,3-5年,本科,其他,零售;外卖;o2o,零售,零售
数据分析师 (XBK),电子商务,上海市,16.2,零售;外卖;O2O,3-5年,本科,其他,零售;外卖;o2o,外卖,外卖
数据分析师 (XBK),电子商务,上海市,16.2,零售;外卖;O2O,3-5年,本科,其他,零售;外卖;o2o,o2o,o2o
数据分析师,基金,上海市,70.2,Python;SQL;数据,经验不限,不限,数据库;后端开发,python;sql;数据,python,python
数据分析师,基金,上海市,70.2,Python;SQL;数据,经验不限,不限,数据库;后端开发,python;sql;数据,sql,sql
数据分析师,基金,上海市,70.2,Python;SQL;数据,经验不限,不限,数据库;后端开发,python;sql;数据,数据,数据
数据分析师,医疗健康,上海市,11.05,Excel;PPT,1年经验,大专,其他,excel;ppt,excel,excel
数据分析师,医疗健康,上海市,11.05,Excel;PPT,1年经验,大专,其他,excel;ppt,ppt,ppt
资深数据分析师,社交网络与媒体,上海市,41.25,社交，内容,5-10年,本科,其他,社交，内容,社交，内容,社交，内容
数据分析师,电子商务,上海市,18.85,消费者策略;数据平台,1-3年,本科,其他,消费者策略;数据平台,消费者策略,消费者策略
数据分析师,电子商务,上海市,18.85,消费者策略;数据平台,1-3年,本科,其他,消费者策略;数据平台,数据平台,数据平台
数据分析师,计算机软件,上海市,16.25,SPSS;半导体电子行业优先;SQL;Python,1-3年,本科,其他;数据库;后端开发,spss;半导体电子行业优先;sql;python,spss,spss
数据分析师,计算机软件,上海市,16.25,SPSS;半导体电子行业优先;SQL;Python,1-3年,本科,其他;数据库;后端开发,spss;半导体电子行业优先;sql;python,半导体电子行业优先,半导体电子行业优先
数据分析师,计算机软件,上海市,16.25,SPSS;半导体电子行业优先;SQL;Python,1-3年,本科,其他;数据库;后端开发,spss;半导体电子行业优先;sql;python,sql,sql
数据分析师,计算机软件,上海市,16.25,SPSS;半导体电子行业优先;SQL;Python,1-3年,本科,其他;数据库;后端开发,spss;半导体电子行业优先;sql;python,python,python
数据分析师,互联网,上海市,36.0,Python,5-10年,本科,后端开发,python,python,python
商业化数据分析师(A197295),社交网络,上海市,48.0,SQL;Python,经验不限,本科,数据库;后端开发,sql;python,sql,sql
商业化数据分析师(A197295),社交网络,上海市,48.0,SQL;Python,经验不限,本科,数据库;后端开发,sql;python,python,python
数据分析师,广告营销,上海市,21.0,Tableau;相关分析;因子分析;效度分析;Excel;SPSS,1-3年,本科,其他;大数据,tableau;相关分析;因子分析;效度分析;excel;spss,tableau,tableau
数据分析师,广告营销,上海市,21.0,Tableau;相关分析;因子分析;效度分析;Excel;SPSS,1-3年,本科,其他;大数据,tableau;相关分析;因子分析;效度分析;excel;spss,相关分析,相关分析
数据分析师,广告营销,上海市,21.0,Tableau;相关分析;因子分析;效度分析;Excel;SPSS,1-3年,本科,其他;大数据,tableau;相关分析;因子分析;效度分析;excel;spss,因子分析,因子分析
数据分析师,广告营销,上海市,21.0,Tableau;相关分析;因子分析;效度分析;Excel;SPSS,1-3年,本科,其他;大数据,tableau;相关分析;因子分析;效度分析;excel;spss,效度分析,效度分析
数据分析师,广告营销,上海市,21.0,Tableau;相关分析;因子分析;效度分析;Excel;SPSS,1-3年,本科,其他;大数据,tableau;相关分析;因子分析;效度分析;excel;spss,excel,excel
数据分析师,广告营销,上海市,21.0,Tableau;相关分析;因子分析;效度分析;Excel;SPSS,1-3年,本科,其他;大数据,tableau;相关分析;因子分析;效度分析;excel;spss,spss,spss
数据分析leader,互联网,上海市,120.0,SQL;Python,5-10年,本科,数据库;后端开发,sql;python,sql,sql
数据分析leader,互联网,上海市,120.0,SQL;Python,5-10年,本科,数据库;后端开发,sql;python,python,python
数据分析负责人,互联网,上海市,104.0,SQL,10年以上,本科,数据库,sql,sql,sql
数据分析师（工作地宁波）,咨询,上海市,15.0,Python;SQL,1-3年,本科,后端开发;数据库,python;sql,python,python
数据分析师（工作地宁波）,咨询,上海市,15.0,Python;SQL,1-3年,本科,后端开发;数据库,python;sql,sql,sql
数据分析师,通信/网络设备,上海市,21.6,Tableau;Power BI;UBA、CDP、BI、MA,5-10年,本科,其他;大数据,tableau;power bi;uba、cdp、bi、ma,tableau,tableau
数据分析师,通信/网络设备,上海市,21.6,Tableau;Power BI;UBA、CDP、BI、MA,5-10年,本科,其他;大数据,tableau;power bi;uba、cdp、bi、ma,power bi,power bi
数据分析师,通信/网络设备,上海市,21.6,Tableau;Power BI;UBA、CDP、BI、MA,5-10年,本科,其他;大数据,tableau;power bi;uba、cdp、bi、ma,uba、cdp、bi、ma,uba、cdp、bi、ma
数据分析师,互联网,上海市,14.3,SQL;Power BI;Tableau;广告,3-5年,本科,其他;数据库;大数据,sql;power bi;tableau;广告,sql,sql
数据分析师,互联网,上海市,14.3,SQL;Power BI;Tableau;广告,3-5年,本科,其他;数据库;大数据,sql;power bi;tableau;广告,power bi,power bi
数据分析师,互联网,上海市,14.3,SQL;Power BI;Tableau;广告,3-5年,本科,其他;数据库;大数据,sql;power bi;tableau;广告,tableau,tableau
数据分析师,互联网,上海市,14.3,SQL;Power BI;Tableau;广告,3-5年,本科,其他;数据库;大数据,sql;power bi;tableau;广告,广告,广告
数据分析师,游戏,上海市,21.0,FineReport;信息采集整理分析能力;数据可视化,3-5年,本科,其他;大数据,finereport;信息采集整理分析能力;数据可视化,finereport,finereport
数据分析师,游戏,上海市,21.0,FineReport;信息采集整理分析能力;数据可视化,3-5年,本科,其他;大数据,finereport;信息采集整理分析能力;数据可视化,信息采集整理分析能力,信息采集整理分析能力
数据分析师,游戏,上海市,21.0,FineReport;信息采集整理分析能力;数据可视化,3-5年,本科,其他;大数据,finereport;信息采集整理分析能力;数据可视化,数据可视化,数据可视化
数据分析师（AI方向）,计算机服务,上海市,15.0,SQL;数据分析;业务理解;零售业务分析;AI提示词;大模型调优,1-3年,本科,其他;数据库;大数据,sql;数据分析;业务理解;零售业务分析;ai提示词;大模型调优,sql,sql
数据分析师（AI方向）,计算机服务,上海市,15.0,SQL;数据分析;业务理解;零售业务分析;AI提示词;大模型调优,1-3年,本科,其他;数据库;大数据,sql;数据分析;业务理解;零售业务分析;ai提示词;大模型调优,数据分析,数据分析
数据分析师（AI方向）,计算机服务,上海市,15.0,SQL;数据分析;业务理解;零售业务分析;AI提示词;大模型调优,1-3年,本科,其他;数据库;大数据,sql;数据分析;业务理解;零售业务分析;ai提示词;大模型调优,业务理解,业务理解
数据分析师（AI方向）,计算机服务,上海市,15.0,SQL;数据分析;业务理解;零售业务分析;AI提示词;大模型调优,1-3年,本科,其他;数据库;大数据,sql;数据分析;业务理解;零售业务分析;ai提示词;大模型调优,零售业务分析,零售业务分析
数据分析师（AI方向）,计算机服务,上海市,15.0,SQL;数据分析;业务理解;零售业务分析;AI提示词;大模型调优,1-3年,本科,其他;数据库;大数据,sql;数据分析;业务理解;零售业务分析;ai提示词;大模型调优,ai提示词,ai提示词
数据分析师（AI方向）,计算机服务,上海市,15.0,SQL;数据分析;业务理解;零售业务分析;AI提示词;大模型调优,1-3年,本科,其他;数据库;大数据,sql;数据分析;业务理解;零售业务分析;ai提示词;大模型调优,大模型调优,大模型调优
数据分析师（信贷）,互联网,上海市,42.0,SQL,3-5年,本科,数据库,sql,sql,sql
数据分析师（DA）,互联网,上海市,26.0,SQL;Python,3-5年,本科,数据库;后端开发,sql;python,sql,sql
数据分析师（DA）,互联网,上海市,26.0,SQL;Python,3-5年,本科,数据库;后端开发,sql;python,python,python
数据分析师（英语口语）,企业服务,上海市,33.15,SQL;Python;英语,5-10年,本科,数据库;后端开发;其他,sql;python;英语,sql,sql
数据分析师（英语口语）,企业服务,上海市,33.15,SQL;Python;英语,5-10年,本科,数据库;后端开发;其他,sql;python;英语,python,python
数据分析师（英语口语）,企业服务,上海市,33.15,SQL;Python;英语,5-10年,本科,数据库;后端开发;其他,sql;python;英语,英语,英语
固定资产及数据分析师,广告/公关/会展,上海市,15.0,固定资产管理;投资标的的调研、选择;中介机构、银行等合作;资产包运作杠杆管理,1-3年,本科,其他,固定资产管理;投资标的的调研、选择;中介机构、银行等合作;资产包运作杠杆管理,固定资产管理,固定资产管理
固定资产及数据分析师,广告/公关/会展,上海市,15.0,固定资产管理;投资标的的调研、选择;中介机构、银行等合作;资产包运作杠杆管理,1-3年,本科,其他,固定资产管理;投资标的的调研、选择;中介机构、银行等合作;资产包运作杠杆管理,投资标的的调研、选择,投资标的的调研、选择
固定资产及数据分析师,广告/公关/会展,上海市,15.0,固定资产管理;投资标的的调研、选择;中介机构、银行等合作;资产包运作杠杆管理,1-3年,本科,其他,固定资产管理;投资标的的调研、选择;中介机构、银行等合作;资产包运作杠杆管理,中介机构、银行等合作,中介机构、银行等合作
固定资产及数据分析师,广告/公关/会展,上海市,15.0,固定资产管理;投资标的的调研、选择;中介机构、银行等合作;资产包运作杠杆管理,1-3年,本科,其他,固定资产管理;投资标的的调研、选择;中介机构、银行等合作;资产包运作杠杆管理,资产包运作杠杆管理,资产包运作杠杆管理
资深数据分析师,医疗健康,上海市,13.2,连锁零售门店,1-3年,大专,其他,连锁零售门店,连锁零售门店,连锁零售门店
霸王茶姬-数据分析师-上海(A06148),餐饮,上海市,38.5,SQL;Python,经验不限,本科,数据库;后端开发,sql;python,sql,sql
霸王茶姬-数据分析师-上海(A06148),餐饮,上海市,38.5,SQL;Python,经验不限,本科,数据库;后端开发,sql;python,python,python
跨境电商数据分析师,进出口贸易,上海市,12.6,电商运营 数据分析,3-5年,本科,大数据,电商运营 数据分析,电商运营 数据分析,电商运营 数据分析
数据分析师,证券/期货,上海市,51.0,Excel;参数检验;决策树,3-5年,硕士,其他,excel;参数检验;决策树,excel,excel
数据分析师,证券/期货,上海市,51.0,Excel;参数检验;决策树,3-5年,硕士,其他,excel;参数检验;决策树,参数检验,参数检验
数据分析师,证券/期货,上海市,51.0,Excel;参数检验;决策树,3-5年,硕士,其他,excel;参数检验;决策树,决策树,决策树
数据分析师,互联网,上海市,35.0,Tableau;SPSS;MATLAB;SQL,3-5年,大专,其他;大数据;数据库,tableau;spss;matlab;sql,tableau,tableau
数据分析师,互联网,上海市,35.0,Tableau;SPSS;MATLAB;SQL,3-5年,大专,其他;大数据;数据库,tableau;spss;matlab;sql,spss,spss
数据分析师,互联网,上海市,35.0,Tableau;SPSS;MATLAB;SQL,3-5年,大专,其他;大数据;数据库,tableau;spss;matlab;sql,matlab,matlab
数据分析师,互联网,上海市,35.0,Tableau;SPSS;MATLAB;SQL,3-5年,大专,其他;大数据;数据库,tableau;spss;matlab;sql,sql,sql
数据分析师,其他行业,上海市,22.8,Tableau;Power BI,1-3年,本科,大数据;其他,tableau;power bi,tableau,tableau
数据分析师,其他行业,上海市,22.8,Tableau;Power BI,1-3年,本科,大数据;其他,tableau;power bi,power bi,power bi
数据分析师（上海）,通信/网络设备,上海市,19.8,Python;SQL,3-5年,本科,后端开发;数据库,python;sql,python,python
数据分析师（上海）,通信/网络设备,上海市,19.8,Python;SQL,3-5年,本科,后端开发;数据库,python;sql,sql,sql
数据分析师,互联网,上海市,19.8,Python;SQL,经验不限,本科,后端开发;数据库,python;sql,python,python
数据分析师,互联网,上海市,19.8,Python;SQL,经验不限,本科,后端开发;数据库,python;sql,sql,sql
高级数据分析师,大数据,上海市,26.0,SQL;Power BI;Python,5-10年,不限,数据库;其他;后端开发,sql;power bi;python,sql,sql
高级数据分析师,大数据,上海市,26.0,SQL;Power BI;Python,5-10年,不限,数据库;其他;后端开发,sql;power bi;python,power bi,power bi
高级数据分析师,大数据,上海市,26.0,SQL;Power BI;Python,5-10年,不限,数据库;其他;后端开发,sql;power bi;python,python,python
数据分析师（游戏业务）,互联网,上海市,42.0,游戏数分;SQL,1-3年,本科,其他;数据库,游戏数分;sql,游戏数分,游戏数分
数据分析师（游戏业务）,互联网,上海市,42.0,游戏数分;SQL,1-3年,本科,其他;数据库,游戏数分;sql,sql,sql
数据分析专员,通用设备,上海市,13.2,Python,3-5年,大专,后端开发,python,python,python
数据分析师/专家-用户增长-北京、上海,互联网,上海市,88.0,SQL,5-10年,本科,数据库,sql,sql,sql
数据分析师,移动互联网,上海市,162.0,SQL,5-10年,本科,数据库,sql,sql,sql
数据分析师,计算机软件,上海市,19.8,SQL,3-5年,本科,数据库,sql,sql,sql
数据分析师,移动互联网,上海市,33.75,数据分析;数据挖掘;数据仓库;Python;hive;Tableau,1-3年,硕士,大数据;后端开发;数据库,数据分析;数据挖掘;数据仓库;python;hive;tableau,数据分析,数据分析
数据分析师,移动互联网,上海市,33.75,数据分析;数据挖掘;数据仓库;Python;hive;Tableau,1-3年,硕士,大数据;后端开发;数据库,数据分析;数据挖掘;数据仓库;python;hive;tableau,数据挖掘,数据挖掘
数据分析师,移动互联网,上海市,33.75,数据分析;数据挖掘;数据仓库;Python;hive;Tableau,1-3年,硕士,大数据;后端开发;数据库,数据分析;数据挖掘;数据仓库;python;hive;tableau,数据仓库,数据仓库
数据分析师,移动互联网,上海市,33.75,数据分析;数据挖掘;数据仓库;Python;hive;Tableau,1-3年,硕士,大数据;后端开发;数据库,数据分析;数据挖掘;数据仓库;python;hive;tableau,python,python
数据分析师,移动互联网,上海市,33.75,数据分析;数据挖掘;数据仓库;Python;hive;Tableau,1-3年,硕士,大数据;后端开发;数据库,数据分析;数据挖掘;数据仓库;python;hive;tableau,hive,hive
数据分析师,移动互联网,上海市,33.75,数据分析;数据挖掘;数据仓库;Python;hive;Tableau,1-3年,硕士,大数据;后端开发;数据库,数据分析;数据挖掘;数据仓库;python;hive;tableau,tableau,tableau
资深数据分析师,互联网,上海市,82.5,SQL;Hive;即时零售;oto/电商,经验不限,本科,数据库;其他,sql;hive;即时零售;oto/电商,sql,sql
资深数据分析师,互联网,上海市,82.5,SQL;Hive;即时零售;oto/电商,经验不限,本科,数据库;其他,sql;hive;即时零售;oto/电商,hive,hive
资深数据分析师,互联网,上海市,82.5,SQL;Hive;即时零售;oto/电商,经验不限,本科,数据库;其他,sql;hive;即时零售;oto/电商,即时零售,即时零售
资深数据分析师,互联网,上海市,82.5,SQL;Hive;即时零售;oto/电商,经验不限,本科,数据库;其他,sql;hive;即时零售;oto/电商,oto/电商,oto/电商
数据分析师,储能,上海市,12.0,数据分析,3-5年,本科,大数据,数据分析,数据分析,数据分析
贷后数据分析师,互联网金融,上海市,80.0,SQL;Python,5-10年,本科,数据库;后端开发,sql;python,sql,sql
贷后数据分析师,互联网金融,上海市,80.0,SQL;Python,5-10年,本科,数据库;后端开发,sql;python,python,python
数据分析师,电子商务,上海市,10.8,影刀;Python,1-3年,本科,其他;后端开发,影刀;python,影刀,影刀
数据分析师,电子商务,上海市,10.8,影刀;Python,1-3年,本科,其他;后端开发,影刀;python,python,python
数据分析师,大数据,上海市,17.4,SQL,3-5年,本科,数据库,sql,sql,sql
数据分析师,银行,上海市,18.2,EXCEL;python;Power BI;fineBI,3-5年,本科,其他;后端开发,excel;python;power bi;finebi,excel,excel
数据分析师,银行,上海市,18.2,EXCEL;python;Power BI;fineBI,3-5年,本科,其他;后端开发,excel;python;power bi;finebi,python,python
数据分析师,银行,上海市,18.2,EXCEL;python;Power BI;fineBI,3-5年,本科,其他;后端开发,excel;python;power bi;finebi,power bi,power bi
数据分析师,银行,上海市,18.2,EXCEL;python;Power BI;fineBI,3-5年,本科,其他;后端开发,excel;python;power bi;finebi,finebi,finebi
数据分析师,互联网,上海市,45.0,SQL;Python,5-10年,本科,数据库;后端开发,sql;python,sql,sql
数据分析师,互联网,上海市,45.0,SQL;Python,5-10年,本科,数据库;后端开发,sql;python,python,python
数据分析师,企业服务,上海市,25.9,Tableau;SQL;Python,3-5年,本科,大数据;数据库;后端开发,tableau;sql;python,tableau,tableau
数据分析师,企业服务,上海市,25.9,Tableau;SQL;Python,3-5年,本科,大数据;数据库;后端开发,tableau;sql;python,sql,sql
数据分析师,企业服务,上海市,25.9,Tableau;SQL;Python,3-5年,本科,大数据;数据库;后端开发,tableau;sql;python,python,python
数据分析师,互联网,上海市,21.0,SQL;效果广告;互联网;项目管理,经验不限,本科,其他;数据库;项目管理/敏捷,sql;效果广告;互联网;项目管理,sql,sql
数据分析师,互联网,上海市,21.0,SQL;效果广告;互联网;项目管理,经验不限,本科,其他;数据库;项目管理/敏捷,sql;效果广告;互联网;项目管理,效果广告,效果广告
